Time|C1|S1F|S1R|S1|C2|S2F|S2R|S2|C4|S4F|S4R|S4|C8|S8F|S8R|S8
5.93333333333333|120|217.12|214.54|431.66|120|261.32|259.17|520.49|120|318.59|314.44|633.03|120|379.70|373.38|753.08
5.95000000000000|120|217.08|213.58|430.67|120|261.13|258.13|519.27|120|319.15|314.65|633.80|120|379.81|373.63|753.44
5.96666666666667|120|217.08|213.73|430.82|120|261.18|258.07|519.24|120|318.73|314.52|633.24|120|379.86|373.21|753.07
5.98333333333333|120|216.68|214.33|431.02|120|261.62|258.57|520.18|120|319.23|315.15|634.38|120|380.18|373.21|753.38
6.00000000000000|120|217.61|214.46|432.07|120|261.53|258.32|519.85|120|319.29|314.82|634.12|120|380.07|374.34|754.42
6.01666666666667|120|217.53|214.31|431.84|120|261.43|258.35|519.78|120|319.42|315.25|634.67|120|380.62|373.70|754.32
6.03333333333333|120|217.28|214.56|431.84|120|262.19|259.04|521.23|120|319.12|315.10|634.22|120|380.97|374.11|755.08
6.05000000000000|120|217.87|215.11|432.98|120|262.57|258.83|521.41|120|320.14|315.33|635.48|120|380.70|374.42|755.12
6.06666666666667|120|218.03|214.92|432.94|120|262.69|260.07|522.76|120|319.91|316.55|636.46|120|381.39|375.03|756.42
6.08333333333333|120|218.26|215.62|433.88|120|262.29|258.98|521.27|120|320.14|315.47|635.61|120|381.69|375.12|756.82
6.10000000000000|120|217.62|215.26|432.87|120|262.50|259.68|522.17|120|320.26|316.12|636.37|120|381.98|374.89|756.87
6.11666666666667|120|218.85|215.06|433.91|120|262.27|258.91|521.17|120|320.17|316.07|636.24|120|382.93|375.20|758.12
6.13333333333333|120|218.18|214.97|433.16|120|263.33|259.82|523.15|120|320.46|316.57|637.03|120|382.64|376.17|758.81
6.15000000000000|120|219.20|214.81|434.01|120|263.55|259.06|522.61|120|320.94|316.34|637.28|120|383.27|376.02|759.29
6.16666666666667|120|219.61|215.88|435.49|120|263.05|259.40|522.45|120|321.71|316.32|638.02|120|382.93|375.75|758.68
6.18333333333333|120|218.52|215.85|434.37|120|263.08|259.57|522.66|120|321.46|316.57|638.02|120|383.12|376.32|759.43
6.20000000000000|120|219.02|216.02|435.03|120|263.28|260.06|523.34|120|321.79|316.72|638.51|120|383.27|376.43|759.70
6.21666666666667|120|218.35|216.68|435.02|120|263.98|260.03|524.01|120|321.18|316.96|638.13|120|383.81|376.51|760.32
6.23333333333333|120|219.08|215.51|434.59|120|263.34|260.32|523.67|120|321.94|316.81|638.75|120|384.27|377.09|761.36
6.25000000000000|120|219.93|215.93|435.86|120|263.95|260.73|524.67|120|321.63|316.95|638.58|120|384.68|376.73|761.41
6.26666666666667|120|218.53|215.47|433.99|120|263.73|260.63|524.37|120|321.62|317.39|639.01|120|384.43|376.98|761.40
6.28333333333333|120|219.07|216.00|435.07|120|264.12|260.26|524.37|120|321.84|317.07|638.92|120|384.16|377.41|761.57
6.30000000000000|120|218.82|216.37|435.19|120|263.93|261.15|525.08|120|321.95|318.19|640.14|120|385.26|377.73|762.99
6.31666666666667|120|218.95|216.37|435.32|120|264.32|260.77|525.08|120|321.77|318.30|640.08|120|385.44|377.51|762.95
6.33333333333333|120|218.52|215.62|434.14|120|264.52|261.02|525.55|120|322.12|317.99|640.12|120|385.63|377.50|763.13
6.35000000000000|120|219.38|216.66|436.04|120|264.51|261.23|525.73|120|322.60|318.57|641.17|120|385.07|378.01|763.08
6.36666666666667|120|219.43|216.79|436.22|120|263.87|261.02|524.89|120|322.42|318.48|640.90|120|385.82|378.17|763.99
6.38333333333333|120|219.44|217.50|436.94|120|264.70|260.99|525.69|120|322.79|318.54|641.33|120|386.46|379.00|765.46
6.40000000000000|120|218.79|216.72|435.51|120|264.91|261.43|526.34|120|322.46|318.39|640.85|120|386.58|377.89|764.48
6.41666666666667|120|218.74|217.57|436.32|120|264.48|261.70|526.18|120|322.99|318.45|641.44|120|386.68|378.99|765.67
6.43333333333333|120|219.41|217.52|436.93|120|265.29|261.88|527.17|120|322.75|318.31|641.06|120|386.75|379.49|766.24
6.45000000000000|120|219.66|217.32|436.98|120|264.47|261.80|526.27|120|323.51|318.68|642.19|120|387.10|379.39|766.49
6.46666666666667|120|219.62|217.81|437.43|120|265.31|261.74|527.05|120|322.94|318.91|641.85|120|387.12|379.51|766.63
6.48333333333333|120|219.37|217.71|437.08|120|265.12|260.98|526.09|120|322.87|319.28|642.15|120|387.69|378.98|766.67
6.50000000000000|120|220.36|218.07|438.43|120|265.50|261.77|527.27|120|323.41|318.98|642.38|120|387.45|379.87|767.32
6.51666666666667|120|219.72|217.93|437.65|120|264.33|262.41|526.74|120|323.91|319.14|643.05|120|387.42|379.86|767.27
6.53333333333333|120|219.68|217.63|437.32|120|265.17|261.65|526.82|120|323.44|319.23|642.67|120|387.86|380.10|767.96
6.55000000000000|120|219.91|218.22|438.13|120|265.73|262.07|527.80|120|324.05|319.89|643.94|120|387.90|380.08|767.98
6.56666666666667|120|219.60|217.96|437.56|120|265.86|261.89|527.75|120|323.88|319.41|643.29|120|388.17|380.93|769.09
6.58333333333333|120|220.64|218.28|438.92|120|266.11|262.58|528.69|120|323.63|320.01|643.64|120|387.98|380.71|768.69
6.60000000000000|120|219.71|217.40|437.11|120|265.99|263.03|529.02|120|324.02|319.58|643.60|120|388.88|380.40|769.28
6.61666666666667|120|220.38|218.47|438.86|120|266.17|262.56|528.73|120|324.34|319.48|643.82|120|389.01|380.26|769.27
6.63333333333333|120|220.11|218.44|438.55|120|265.94|262.20|528.14|120|324.34|319.92|644.26|120|389.17|380.55|769.72
6.65000000000000|120|220.24|218.69|438.93|120|266.61|263.29|529.90|120|324.29|320.21|644.50|120|389.74|380.52|770.27
6.66666666666667|120|220.23|218.37|438.60|120|266.48|262.55|529.02|120|325.07|320.24|645.32|120|389.25|380.96|770.21
6.68333333333333|120|219.86|218.55|438.41|120|266.60|262.70|529.30|120|325.35|319.68|645.02|120|389.79|381.18|770.98
6.70000000000000|120|220.18|219.57|439.74|120|266.53|263.09|529.62|120|324.95|320.48|645.42|120|389.88|380.57|770.45
6.71666666666667|120|220.69|218.70|439.39|120|266.90|263.22|530.12|120|325.54|321.13|646.67|120|390.01|381.63|771.64
6.73333333333333|120|220.57|218.99|439.57|120|266.64|263.11|529.75|120|325.09|320.29|645.38|120|390.26|381.87|772.13
6.75000000000000|120|220.88|218.53|439.41|120|267.58|263.96|531.54|120|325.20|320.78|645.98|120|390.23|380.72|770.94
6.76666666666667|120|221.23|219.62|440.85|120|266.72|262.81|529.52|120|326.18|320.56|646.73|120|390.67|381.37|772.04
6.78333333333333|120|221.46|218.34|439.80|120|267.08|263.27|530.36|120|325.58|321.03|646.62|120|390.77|381.59|772.37
6.80000000000000|120|220.67|218.37|439.04|120|267.25|263.67|530.92|120|325.69|321.05|646.74|120|390.15|381.99|772.14
6.81666666666667|120|221.02|218.18|439.20|120|267.57|263.97|531.53|120|326.14|320.86|647.00|120|391.35|382.33|773.68
6.83333333333333|120|221.71|219.33|441.04|120|267.19|263.68|530.87|120|326.30|321.82|648.12|120|391.46|382.32|773.78
6.85000000000000|120|220.86|219.37|440.23|120|267.73|264.43|532.15|120|326.52|321.15|647.67|120|391.51|382.32|773.83
6.86666666666667|120|220.99|219.74|440.73|120|267.49|263.81|531.30|120|326.65|321.15|647.80|120|391.77|382.62|774.39
6.88333333333333|120|221.18|219.35|440.52|120|267.59|264.18|531.77|120|326.85|320.65|647.50|120|392.12|382.93|775.05
6.90000000000000|120|221.37|219.64|441.01|120|267.72|264.18|531.89|120|326.57|321.72|648.29|120|392.09|382.62|774.71
6.91666666666667|120|220.94|219.51|440.45|120|268.17|263.93|532.10|120|327.28|321.49|648.77|120|392.59|382.65|775.24
6.93333333333333|120|220.99|218.88|439.87|120|267.87|263.96|531.83|120|327.10|321.90|649.00|120|392.57|383.50|776.07
6.95000000000000|120|220.73|220.30|441.03|120|267.71|264.02|531.73|120|327.25|322.19|649.44|120|392.32|383.09|775.41
6.96666666666667|120|221.61|219.38|440.99|120|268.10|264.68|532.78|120|326.97|322.05|649.02|120|393.51|383.47|776.98
6.98333333333333|120|221.05|219.37|440.42|120|268.33|264.86|533.19|120|327.19|322.37|649.56|120|392.93|384.27|777.19
7.00000000000000|120|221.67|220.03|441.70|120|268.07|264.93|533.00|120|327.35|322.38|649.73|120|392.98|383.87|776.84
7.01666666666667|120|221.64|220.51|442.15|120|267.76|265.62|533.38|120|327.42|321.87|649.29|120|393.93|384.42|778.34
7.03333333333333|120|221.23|220.31|441.54|120|267.82|265.77|533.58|120|327.63|323.24|650.87|120|393.78|384.56|778.34
7.05000000000000|120|221.67|219.99|441.66|120|268.55|265.34|533.89|120|328.07|323.36|651.42|120|393.90|384.88|778.78
7.06666666666667|120|220.91|220.73|441.64|120|267.70|265.98|533.68|120|328.33|322.81|651.14|120|393.64|384.54|778.18
7.08333333333333|120|221.16|220.54|441.70|120|268.87|266.17|535.03|120|328.00|323.52|651.52|120|394.23|384.90|779.13
7.10000000000000|120|221.41|220.48|441.89|120|268.87|265.81|534.67|120|328.23|323.12|651.35|120|395.05|384.27|779.32
7.11666666666667|120|221.87|219.97|441.85|120|267.89|266.21|534.10|120|328.07|323.78|651.85|120|394.98|385.15|780.13
7.13333333333333|120|221.90|221.18|443.08|120|268.88|266.05|534.93|120|329.14|323.86|653.00|120|395.23|385.02|780.26
