Time|Count|S1F|S1R|S1|Count|S10F|S10R|S10|Count|S250F|S250R|S250
4.55000000000000|120|94.50|110.89|205.39|120|250.62|254.41|505.02|120|684.62|642.86|1327.48
4.56666666666667|120|94.72|111.16|205.87|120|249.90|255.23|505.13|120|683.86|643.23|1327.09
4.58333333333333|120|95.12|110.07|205.19|120|249.47|255.03|504.51|120|683.85|642.73|1326.58
4.60000000000000|120|94.67|110.78|205.44|120|250.18|254.96|505.14|120|683.62|642.31|1325.93
4.61666666666667|120|94.81|109.81|204.62|120|250.38|255.10|505.48|120|684.27|643.11|1327.38
4.63333333333333|120|95.49|110.27|205.76|120|250.60|254.93|505.53|120|685.12|642.13|1327.25
4.65000000000000|120|95.28|110.23|205.52|120|250.48|255.18|505.66|120|685.22|642.37|1327.59
4.66666666666667|120|95.30|110.28|205.58|120|250.63|254.95|505.58|120|685.26|641.94|1327.20
4.68333333333333|120|95.60|110.57|206.18|120|250.86|256.40|507.26|120|685.22|642.06|1327.28
4.70000000000000|120|96.43|110.73|207.17|120|251.69|254.78|506.48|120|686.50|641.97|1328.47
4.71666666666667|120|95.89|111.37|207.26|120|251.07|254.60|505.68|120|685.29|642.52|1327.81
4.73333333333333|120|96.37|110.05|206.43|120|252.12|255.03|507.15|120|686.72|642.63|1329.35
4.75000000000000|120|95.80|110.18|205.98|120|250.60|254.90|505.50|120|687.17|642.95|1330.13
4.76666666666667|120|96.62|110.40|207.02|120|251.47|255.08|506.55|120|686.66|641.89|1328.55
4.78333333333333|120|95.57|109.65|205.22|120|251.72|254.79|506.52|120|688.27|643.06|1331.33
4.80000000000000|120|95.73|109.82|205.55|120|250.82|254.91|505.73|120|687.83|643.61|1331.44
4.81666666666667|120|95.39|109.72|205.11|120|251.19|254.44|505.63|120|687.62|644.18|1331.81
4.83333333333333|120|95.82|109.22|205.03|120|250.78|254.48|505.26|120|688.08|644.35|1332.43
4.85000000000000|120|95.89|110.03|205.93|120|251.67|254.47|506.13|120|688.69|643.23|1331.93
4.86666666666667|120|96.76|109.46|206.22|120|251.84|253.95|505.79|120|689.30|643.64|1332.94
4.88333333333333|120|96.20|109.20|205.40|120|252.40|254.37|506.77|120|689.06|642.96|1332.02
4.90000000000000|120|97.28|108.79|206.07|120|252.62|254.00|506.62|120|690.22|642.89|1333.11
4.91666666666667|120|97.03|108.78|205.81|120|253.01|253.70|506.71|120|690.52|642.94|1333.47
4.93333333333333|120|96.99|108.68|205.68|120|253.03|254.50|507.52|120|689.98|642.88|1332.86
4.95000000000000|120|97.18|108.32|205.51|120|252.51|254.26|506.77|120|690.04|642.76|1332.80
4.96666666666667|120|96.94|108.52|205.46|120|252.49|254.15|506.64|120|690.17|643.54|1333.72
4.98333333333333|120|96.92|109.02|205.93|120|252.95|253.75|506.70|120|689.93|643.69|1333.63
5.00000000000000|120|96.93|109.33|206.27|120|252.85|254.75|507.60|120|691.40|643.08|1334.48
5.01666666666667|120|96.95|108.97|205.92|120|253.01|254.43|507.44|120|691.45|643.54|1334.99
5.03333333333333|120|97.23|109.33|206.57|120|252.51|254.30|506.81|120|691.04|642.83|1333.87
5.05000000000000|120|97.52|109.82|207.34|120|252.47|254.15|506.62|120|690.66|643.83|1334.48
5.06666666666667|120|97.33|109.33|206.67|120|252.93|254.21|507.13|120|690.87|644.36|1335.23
5.08333333333333|120|97.59|109.73|207.32|120|252.59|254.28|506.87|120|691.52|643.43|1334.96
5.10000000000000|120|97.62|109.52|207.14|120|252.62|254.65|507.27|120|690.98|643.37|1334.35
5.11666666666667|120|97.28|110.44|207.72|120|252.28|253.86|506.13|120|691.11|645.05|1336.16
5.13333333333333|120|96.75|109.72|206.47|120|252.15|254.62|506.77|120|692.02|644.55|1336.58
5.15000000000000|120|97.03|110.29|207.32|120|252.06|255.34|507.40|120|691.27|643.44|1334.72
5.16666666666667|120|97.23|109.50|206.73|120|252.49|254.90|507.39|120|692.41|644.32|1336.73
5.18333333333333|120|97.92|109.67|207.59|120|253.15|254.81|507.96|120|692.47|644.33|1336.79
5.20000000000000|120|96.87|109.22|206.09|120|251.77|254.65|506.42|120|692.79|644.52|1337.31
5.21666666666667|120|96.83|109.45|206.28|120|251.90|255.14|507.04|120|694.26|644.20|1338.46
5.23333333333333|120|96.88|109.60|206.48|120|252.11|255.26|507.37|120|693.62|644.88|1338.51
5.25000000000000|120|96.97|109.78|206.76|120|251.81|254.92|506.73|120|693.23|645.36|1338.58
5.26666666666667|120|96.51|109.77|206.28|120|251.94|254.74|506.68|120|693.54|644.63|1338.18
5.28333333333333|120|96.74|109.63|206.37|120|251.34|255.10|506.44|120|693.54|645.77|1339.31
5.30000000000000|120|96.76|109.17|205.93|120|251.58|254.09|505.68|120|694.28|645.23|1339.51
5.31666666666667|120|96.44|109.84|206.28|120|250.72|255.77|506.49|120|694.25|645.10|1339.35
5.33333333333333|120|96.91|109.80|206.71|120|251.07|253.92|504.98|120|695.21|645.42|1340.63
5.35000000000000|120|96.66|109.57|206.22|120|251.94|254.64|506.58|120|695.29|645.11|1340.40
5.36666666666667|120|97.36|109.82|207.18|120|250.57|253.95|504.52|120|695.31|645.58|1340.88
5.38333333333333|120|96.81|110.14|206.95|120|250.32|254.50|504.82|120|695.86|646.04|1341.90
5.40000000000000|120|96.18|109.12|205.31|120|250.28|254.15|504.43|120|695.91|647.35|1343.26
5.41666666666667|120|96.41|109.00|205.41|120|250.18|253.72|503.89|120|696.50|646.44|1342.94
5.43333333333333|120|96.20|108.76|204.96|120|250.26|254.13|504.39|120|696.51|647.18|1343.69
5.45000000000000|120|96.34|109.27|205.61|120|250.39|254.01|504.40|120|695.58|646.68|1342.27
5.46666666666667|120|95.95|109.01|204.96|120|250.77|253.91|504.68|120|695.73|647.41|1343.13
5.48333333333333|120|95.97|109.28|205.25|120|250.51|254.41|504.92|120|696.19|647.62|1343.81
5.50000000000000|120|95.51|109.38|204.89|120|250.21|253.78|503.98|120|695.44|649.10|1344.54
5.51666666666667|120|95.26|109.03|204.28|120|249.37|254.53|503.89|120|696.04|648.17|1344.22
5.53333333333333|120|95.32|108.91|204.22|120|249.12|254.26|503.38|120|695.95|648.06|1344.01
5.55000000000000|120|95.87|109.00|204.87|120|249.82|254.59|504.41|120|696.19|647.51|1343.70
5.56666666666667|120|95.39|109.17|204.56|120|250.50|254.69|505.19|120|696.21|647.44|1343.65
5.58333333333333|120|95.74|109.47|205.21|120|250.28|254.05|504.32|120|696.93|648.86|1345.79
5.60000000000000|120|95.48|109.42|204.90|120|249.21|254.25|503.46|120|695.83|648.35|1344.18
5.61666666666667|120|95.53|109.42|204.95|120|248.98|254.32|503.31|120|695.58|649.83|1345.41
5.63333333333333|120|94.97|109.41|204.37|120|248.75|254.12|502.87|120|696.91|648.80|1345.71
5.65000000000000|120|95.41|110.22|205.62|120|249.70|254.05|503.75|120|695.43|648.66|1344.09
5.66666666666667|120|96.04|108.96|205.00|120|249.55|253.77|503.32|120|696.13|648.67|1344.81
5.68333333333333|120|95.53|109.53|205.05|120|249.28|253.93|503.22|120|696.24|648.47|1344.71
5.70000000000000|120|95.22|109.15|204.37|120|249.67|254.17|503.83|120|696.55|649.26|1345.81
5.71666666666667|120|95.55|108.99|204.54|120|249.62|253.24|502.86|120|696.62|648.70|1345.33
5.73333333333333|120|95.12|108.64|203.77|120|249.53|253.56|503.08|120|697.12|648.88|1346.00
5.75000000000000|120|95.92|108.33|204.25|120|250.11|253.56|503.67|120|697.67|648.59|1346.27
5.76666666666667|120|95.98|108.03|204.02|120|251.32|252.53|503.84|120|696.87|648.67|1345.54
5.78333333333333|120|95.71|109.00|204.71|120|250.20|253.38|503.58|120|697.33|649.08|1346.42
5.80000000000000|120|95.56|109.05|204.61|120|249.38|253.37|502.75|120|697.68|649.04|1346.73
5.81666666666667|120|95.30|108.13|203.43|120|250.51|253.20|503.71|120|697.34|649.91|1347.25
5.83333333333333|120|95.83|109.07|204.91|120|250.01|253.80|503.81|120|698.01|649.85|1347.86
5.85000000000000|120|95.84|107.92|203.77|120|249.38|253.86|503.24|120|697.41|649.55|1346.96
5.86666666666667|120|95.47|108.61|204.07|120|249.83|253.85|503.68|120|697.77|649.18|1346.96
5.88333333333333|120|95.84|108.92|204.76|120|250.47|253.25|503.72|120|697.92|649.41|1347.33
5.90000000000000|120|95.92|108.11|204.03|120|251.20|253.53|504.73|120|697.89|648.98|1346.88
5.91666666666667|120|95.31|109.03|204.34|120|250.54|253.12|503.66|120|697.91|649.69|1347.60
5.93333333333333|120|95.89|108.46|204.35|120|251.23|253.33|504.57|120|698.24|650.86|1349.10
5.95000000000000|120|96.26|107.99|204.25|120|251.20|253.43|504.63|120|698.30|649.41|1347.71
5.96666666666667|120|96.14|108.15|204.29|120|250.58|253.24|503.82|120|697.76|649.82|1347.58
5.98333333333333|120|95.77|107.69|203.46|120|250.79|253.30|504.09|120|698.26|650.21|1348.47
6.00000000000000|120|96.57|108.20|204.78|120|250.92|253.61|504.52|120|698.46|650.41|1348.87
6.01666666666667|120|96.57|108.47|205.03|120|251.47|252.96|504.43|120|698.92|649.65|1348.57
6.03333333333333|120|96.78|107.57|204.34|120|251.72|252.44|504.17|120|698.87|650.15|1349.02
6.05000000000000|120|96.31|108.10|204.41|120|251.56|253.04|504.60|120|697.65|650.79|1348.44
6.06666666666667|120|96.97|108.13|205.11|120|251.30|253.44|504.74|120|698.58|650.75|1349.33
6.08333333333333|120|96.66|107.97|204.62|120|251.50|253.37|504.87|120|698.02|651.83|1349.84
6.10000000000000|120|96.48|107.72|204.20|120|250.32|253.13|503.45|120|698.01|651.23|1349.23
6.11666666666667|120|96.54|108.48|205.03|120|250.47|252.34|502.81|120|698.15|651.76|1349.91
6.13333333333333|120|95.88|107.87|203.75|120|251.15|251.96|503.11|120|697.91|651.42|1349.33
6.15000000000000|120|96.05|107.54|203.59|120|251.03|252.81|503.83|120|697.89|651.37|1349.26
6.16666666666667|120|96.78|107.37|204.16|120|250.62|251.71|502.32|120|698.14|652.27|1350.42
6.18333333333333|120|96.18|107.22|203.41|120|250.49|252.47|502.97|120|697.95|651.71|1349.66
6.20000000000000|120|96.97|107.55|204.52|120|251.01|252.26|503.27|120|698.39|651.35|1349.74
6.21666666666667|120|97.07|107.70|204.78|120|252.00|252.33|504.33|120|698.02|651.58|1349.59
6.23333333333333|120|96.78|106.87|203.65|120|251.37|252.48|503.85|120|697.28|651.17|1348.46
6.25000000000000|120|96.76|107.59|204.35|120|251.31|252.70|504.01|120|697.67|651.37|1349.04
6.26666666666667|120|96.32|107.67|203.99|120|250.70|252.15|502.85|120|697.24|652.15|1349.39
6.28333333333333|120|96.54|107.04|203.58|120|251.25|251.52|502.77|120|697.23|652.39|1349.62
6.30000000000000|120|96.81|107.17|203.97|120|250.77|251.98|502.75|120|696.09|652.06|1348.15
6.31666666666667|120|95.98|107.12|203.10|120|251.18|251.48|502.66|120|696.62|652.93|1349.55
6.33333333333333|120|95.60|106.77|202.37|120|250.19|251.32|501.52|120|695.58|654.33|1349.91
6.35000000000000|120|95.52|107.36|202.87|120|249.84|251.48|501.32|120|694.98|654.74|1349.72
6.36666666666667|120|95.20|107.61|202.81|120|249.57|251.63|501.21|120|696.12|654.23|1350.35
6.38333333333333|120|95.69|106.89|202.58|120|250.48|252.09|502.57|120|695.98|652.86|1348.84
6.40000000000000|120|96.39|107.62|204.02|120|251.57|252.36|503.93|120|696.73|651.42|1348.16
6.41666666666667|120|96.68|108.09|204.78|120|252.86|253.41|506.27|120|696.63|651.84|1348.48
6.43333333333333|120|96.93|108.57|205.50|120|253.47|253.91|507.38|120|696.57|652.05|1348.62
6.45000000000000|120|96.60|108.51|205.11|120|253.60|254.51|508.11|120|696.70|651.82|1348.52
6.46666666666667|120|96.10|108.22|204.32|120|253.22|254.52|507.73|120|696.34|652.34|1348.68
6.48333333333333|120|97.71|107.44|205.15|120|253.62|254.43|508.05|120|696.58|652.62|1349.19
6.50000000000000|120|97.19|108.12|205.32|120|253.35|254.42|507.77|120|697.53|653.26|1350.79
6.51666666666667|120|98.22|108.73|206.95|120|253.53|254.93|508.45|120|697.31|653.32|1350.63
6.53333333333333|120|97.70|108.37|206.07|120|253.58|255.07|508.65|120|697.80|652.71|1350.51
6.55000000000000|120|98.00|108.87|206.87|120|254.04|255.22|509.27|120|698.18|653.27|1351.46
6.56666666666667|120|97.76|108.76|206.52|120|253.15|255.21|508.36|120|698.53|653.02|1351.56
6.58333333333333|120|96.86|108.91|205.77|120|252.66|255.70|508.36|120|697.46|656.12|1353.58
6.60000000000000|120|94.18|110.54|204.72|120|250.18|256.21|506.38|120|696.98|659.55|1356.53
6.61666666666667|120|91.09|111.03|202.12|120|247.32|257.74|505.06|120|696.09|658.27|1354.36
6.63333333333333|120|91.81|110.53|202.34|120|247.82|257.42|505.24|120|698.10|656.12|1354.22
6.65000000000000|120|95.43|108.75|204.18|120|251.03|256.85|507.88|120|698.72|653.47|1352.18
6.66666666666667|120|96.15|110.06|206.21|120|252.64|257.32|509.97|120|700.18|654.19|1354.38
6.68333333333333|120|96.39|108.77|205.16|120|252.57|257.29|509.86|120|700.35|655.69|1356.04
6.70000000000000|120|96.26|109.17|205.43|120|253.08|256.81|509.89|120|701.43|656.56|1357.99
6.71666666666667|120|96.30|109.03|205.32|120|253.00|256.41|509.41|120|700.89|656.61|1357.50
6.73333333333333|120|96.52|108.86|205.37|120|253.46|256.40|509.86|120|701.19|657.89|1359.08
6.75000000000000|120|96.36|109.07|205.43|120|254.15|255.71|509.86|120|701.44|658.33|1359.78
6.76666666666667|120|95.83|108.96|204.79|120|252.96|256.74|509.70|120|701.12|659.38|1360.51
6.78333333333333|120|95.76|108.24|204.00|120|252.86|256.01|508.87|120|702.48|659.23|1361.71
6.80000000000000|120|95.72|108.43|204.15|120|253.17|255.44|508.61|120|702.13|659.42|1361.55
6.81666666666667|120|96.17|109.13|205.31|120|252.71|256.28|508.99|120|702.47|659.84|1362.31
6.83333333333333|120|95.56|108.72|204.28|120|252.19|255.78|507.97|120|702.62|661.34|1363.97
6.85000000000000|120|94.73|108.59|203.32|120|251.91|255.91|507.82|120|703.19|661.57|1364.76
6.86666666666667|120|93.78|108.85|202.62|120|250.58|256.01|506.59|120|702.95|661.90|1364.85
6.88333333333333|120|95.59|108.80|204.39|120|251.99|256.42|508.41|120|704.45|660.27|1364.72
6.90000000000000|120|95.55|109.07|204.62|120|252.68|256.19|508.87|120|703.35|660.18|1363.53
6.91666666666667|120|95.29|108.47|203.76|120|252.48|256.29|508.77|120|703.60|661.77|1365.38
6.93333333333333|120|95.18|108.96|204.14|120|252.43|256.62|509.04|120|703.76|661.53|1365.29
6.95000000000000|120|95.53|108.55|204.07|120|252.50|255.91|508.41|120|703.20|660.27|1363.48
6.96666666666667|120|95.61|108.22|203.82|120|253.14|255.93|509.07|120|703.59|660.95|1364.54
6.98333333333333|120|95.53|108.52|204.04|120|252.86|255.42|508.27|120|703.65|661.49|1365.14
7.00000000000000|120|95.82|108.94|204.76|120|253.33|256.09|509.43|120|703.87|661.17|1365.04
7.01666666666667|120|96.37|108.10|204.47|120|253.36|255.41|508.77|120|703.86|661.54|1365.40
7.03333333333333|120|96.09|108.58|204.68|120|253.59|255.94|509.53|120|704.22|661.66|1365.88
7.05000000000000|120|95.82|108.32|204.15|120|253.21|255.72|508.93|120|703.90|661.77|1365.68
7.06666666666667|120|96.31|109.37|205.68|120|253.79|256.12|509.91|120|704.12|661.61|1365.73
7.08333333333333|120|96.08|109.25|205.33|120|253.30|256.48|509.78|120|703.03|661.62|1364.66
7.10000000000000|120|96.74|108.71|205.45|120|253.46|255.52|508.98|120|702.73|661.07|1363.79
7.11666666666667|120|95.98|109.13|205.12|120|253.46|257.05|510.51|120|703.48|662.08|1365.56
7.13333333333333|120|96.31|108.11|204.42|120|253.95|255.32|509.27|120|703.12|662.01|1365.13
7.15000000000000|120|96.05|108.49|204.54|120|253.12|255.74|508.87|120|703.10|662.28|1365.38
7.16666666666667|120|95.76|108.52|204.28|120|253.78|255.83|509.62|120|702.54|661.67|1364.22
7.18333333333333|120|96.29|108.91|205.20|120|253.13|255.98|509.12|120|703.18|661.23|1364.41
7.20000000000000|120|96.26|108.87|205.12|120|253.70|256.09|509.79|120|702.42|662.48|1364.91
7.21666666666667|120|95.72|109.11|204.83|120|253.51|255.78|509.28|120|702.39|662.93|1365.33
7.23333333333333|120|95.67|109.34|205.01|120|253.17|256.18|509.34|120|702.35|663.16|1365.51
7.25000000000000|120|95.78|108.74|204.53|120|252.68|255.77|508.44|120|703.15|662.77|1365.93
7.26666666666667|120|96.18|108.99|205.18|120|253.68|256.01|509.69|120|703.42|661.61|1365.03
7.28333333333333|120|96.66|109.75|206.41|120|254.03|256.44|510.48|120|703.21|662.34|1365.55
7.30000000000000|120|96.46|109.60|206.06|120|253.89|256.02|509.92|120|703.13|661.89|1365.03
7.31666666666667|120|97.03|109.69|206.72|120|254.28|256.70|510.98|120|703.67|662.19|1365.87
7.33333333333333|120|96.57|109.50|206.07|120|254.13|256.60|510.73|120|704.23|662.51|1366.73
7.35000000000000|120|97.01|109.97|206.97|120|254.63|256.53|511.17|120|703.27|661.77|1365.04
7.36666666666667|120|96.37|109.18|205.56|120|253.93|256.87|510.81|120|703.39|663.23|1366.63
7.38333333333333|120|96.53|110.02|206.55|120|254.54|257.00|511.54|120|703.87|663.19|1367.06
7.40000000000000|120|96.44|109.54|205.98|120|254.28|257.08|511.36|120|704.09|663.11|1367.20
7.41666666666667|120|96.60|109.27|205.87|120|254.29|257.07|511.36|120|704.10|663.16|1367.26
7.43333333333333|120|96.67|110.07|206.74|120|254.07|257.00|511.07|120|704.52|663.29|1367.82
7.45000000000000|120|96.89|109.94|206.83|120|253.97|257.22|511.19|120|704.67|663.25|1367.92
7.46666666666667|120|96.16|109.84|206.00|120|253.91|256.76|510.67|120|703.97|663.46|1367.43
7.48333333333333|120|96.47|110.39|206.86|120|254.64|256.74|511.38|120|704.40|663.08|1367.48
7.50000000000000|120|96.91|110.28|207.19|120|254.63|257.14|511.77|120|704.90|662.66|1367.56
7.51666666666667|120|96.82|109.95|206.77|120|254.46|257.56|512.02|120|704.68|662.83|1367.51
7.53333333333333|120|96.62|109.90|206.53|120|254.84|257.14|511.98|120|704.76|663.50|1368.26
7.55000000000000|120|96.81|110.04|206.85|120|254.21|257.02|511.23|120|704.73|663.96|1368.69
7.56666666666667|120|96.60|110.25|206.85|120|254.48|256.64|511.12|120|704.77|663.88|1368.65
7.58333333333333|120|96.93|110.01|206.94|120|254.82|257.20|512.02|120|704.68|664.23|1368.92
7.60000000000000|120|97.20|110.05|207.25|120|254.56|257.42|511.98|120|705.12|663.57|1368.69
7.61666666666667|120|97.53|110.78|208.31|120|254.84|257.68|512.52|120|704.22|662.67|1366.88
7.63333333333333|120|98.06|110.85|208.91|120|255.25|257.28|512.53|120|704.80|663.49|1368.29
7.65000000000000|120|97.17|111.43|208.61|120|254.68|258.12|512.81|120|704.15|663.92|1368.08
7.66666666666667|120|97.06|111.26|208.32|120|255.08|257.75|512.83|120|704.77|663.26|1368.03
7.68333333333333|120|97.29|111.12|208.42|120|255.32|257.99|513.32|120|704.29|664.10|1368.39
7.70000000000000|120|97.98|111.07|209.06|120|255.11|258.46|513.57|120|704.65|663.42|1368.08
7.71666666666667|120|96.97|111.44|208.41|120|255.22|257.43|512.65|120|704.47|664.26|1368.73
7.73333333333333|120|96.73|110.53|207.27|120|254.50|257.41|511.91|120|704.27|663.61|1367.88
7.75000000000000|120|96.61|111.62|208.23|120|254.54|258.04|512.58|120|704.00|663.54|1367.54
7.76666666666667|120|96.48|110.97|207.46|120|254.30|257.93|512.23|120|704.06|664.06|1368.12
7.78333333333333|120|96.91|110.90|207.81|120|254.62|257.92|512.54|120|704.71|664.49|1369.20
7.80000000000000|120|96.65|110.45|207.10|120|254.29|257.39|511.68|120|704.12|664.52|1368.65
7.81666666666667|120|97.34|110.04|207.38|120|254.88|257.29|512.17|120|704.78|664.58|1369.37
7.83333333333333|120|97.22|110.55|207.78|120|254.70|257.24|511.94|120|704.45|664.12|1368.58
7.85000000000000|120|97.02|111.06|208.07|120|254.97|258.05|513.02|120|704.49|663.51|1368.00
7.86666666666667|120|98.14|111.45|209.59|120|254.69|257.31|512.00|120|704.60|663.74|1368.34
7.88333333333333|120|98.46|111.13|209.59|120|254.81|257.41|512.22|120|705.19|663.07|1368.26
7.90000000000000|120|98.09|110.91|209.00|120|254.73|257.62|512.36|120|704.23|663.49|1367.72
7.91666666666667|120|98.11|110.95|209.06|120|254.75|257.85|512.60|120|704.00|663.92|1367.93
7.93333333333333|120|97.47|110.74|208.22|120|255.32|257.27|512.59|120|704.05|664.13|1368.18
7.95000000000000|120|97.50|111.12|208.62|120|256.25|257.19|513.44|120|704.29|663.71|1368.00
7.96666666666667|120|97.84|111.67|209.52|120|254.92|257.40|512.32|120|705.10|664.17|1369.27
7.98333333333333|120|97.49|110.77|208.26|120|254.78|257.87|512.65|120|705.15|664.81|1369.96
8.00000000000000|120|97.44|111.18|208.62|120|255.27|257.47|512.73|120|704.24|664.66|1368.90
8.01666666666667|120|97.67|110.76|208.43|120|254.65|257.64|512.29|120|704.46|664.53|1368.99
8.03333333333333|120|97.62|110.53|208.15|120|255.57|257.06|512.63|120|705.23|664.72|1369.94
8.05000000000000|120|97.53|111.16|208.68|120|254.85|257.30|512.15|120|704.29|664.23|1368.53
8.06666666666667|120|97.73|111.01|208.74|120|255.18|258.58|513.77|120|704.51|664.69|1369.20
8.08333333333333|120|97.32|111.59|208.91|120|255.16|257.96|513.12|120|704.23|664.38|1368.61
8.10000000000000|120|98.14|111.11|209.25|120|255.62|257.75|513.37|120|704.39|664.49|1368.88
8.11666666666667|120|98.06|111.01|209.07|120|255.07|257.65|512.72|120|705.15|664.76|1369.91
8.13333333333333|120|98.68|111.21|209.89|120|255.62|258.23|513.86|120|704.67|664.70|1369.38
8.15000000000000|120|98.47|111.38|209.86|120|255.70|257.82|513.52|120|705.25|663.68|1368.93
8.16666666666667|120|98.74|111.77|210.51|120|255.66|258.11|513.77|120|704.47|664.58|1369.04
8.18333333333333|120|98.80|111.11|209.91|120|255.72|258.12|513.83|120|705.09|664.87|1369.96
8.20000000000000|120|98.73|111.42|210.15|120|255.37|258.07|513.43|120|705.74|664.52|1370.27
8.21666666666667|120|99.02|111.36|210.37|120|256.12|257.65|513.77|120|705.49|665.13|1370.63
8.23333333333333|120|97.82|111.70|209.52|120|255.53|257.84|513.37|120|706.11|665.13|1371.24
8.25000000000000|120|98.62|110.92|209.54|120|255.55|257.44|512.99|120|706.12|665.17|1371.29
8.26666666666667|120|98.54|110.37|208.91|120|255.47|257.34|512.81|120|706.12|665.20|1371.33
8.28333333333333|120|98.79|110.03|208.82|120|256.05|257.12|513.17|120|706.35|664.73|1371.08
8.30000000000000|120|98.95|110.03|208.97|120|256.35|255.82|512.17|120|706.49|665.66|1372.15
8.31666666666667|120|98.93|108.10|207.03|120|256.68|255.01|511.69|120|707.70|665.06|1372.76
8.33333333333333|120|98.60|107.03|205.62|120|257.12|254.00|511.12|120|708.28|665.86|1374.14
8.35000000000000|120|98.51|106.52|205.03|120|257.41|253.18|510.58|120|708.09|665.90|1373.99
8.36666666666667|120|99.49|106.64|206.13|120|257.93|252.16|510.09|120|708.73|665.74|1374.47
8.38333333333333|120|99.23|105.42|204.65|120|258.98|251.66|510.64|120|709.52|666.17|1375.69
8.40000000000000|120|99.82|104.89|204.71|120|258.49|250.19|508.68|120|709.51|665.37|1374.88
8.41666666666667|120|99.89|103.99|203.88|120|260.13|248.49|508.62|120|709.46|666.19|1375.65
8.43333333333333|120|101.03|103.28|204.30|120|261.92|246.34|508.26|120|710.37|666.35|1376.73
8.45000000000000|120|102.76|101.06|203.82|120|264.83|242.32|507.16|120|710.52|665.49|1376.01
8.46666666666667|120|107.17|99.07|206.24|120|269.18|238.87|508.05|120|710.81|663.92|1374.73
8.48333333333333|120|109.53|96.87|206.41|120|272.38|236.59|508.98|120|709.82|663.08|1372.89
8.50000000000000|120|110.78|96.76|207.54|120|272.84|235.35|508.19|120|708.65|661.77|1370.42
8.51666666666667|120|111.43|98.15|209.58|120|272.06|234.81|506.87|120|706.83|660.92|1367.75
8.53333333333333|120|111.38|97.86|209.24|120|271.77|235.95|507.73|120|705.63|659.02|1364.66
8.55000000000000|120|110.21|98.72|208.93|120|270.81|236.37|507.18|120|705.48|657.93|1363.41
8.56666666666667|120|109.30|98.49|207.79|120|269.91|235.78|505.68|120|705.92|658.02|1363.94
8.58333333333333|120|108.50|98.17|206.68|120|269.62|237.30|506.93|120|704.40|657.86|1362.26
8.60000000000000|120|107.98|100.38|208.37|120|268.23|237.76|505.98|120|705.48|658.18|1363.67
8.61666666666667|120|106.87|100.30|207.17|120|268.23|238.51|506.74|120|705.78|658.28|1364.07
8.63333333333333|120|105.93|100.98|206.92|120|266.36|239.27|505.62|120|705.09|657.43|1362.53
8.65000000000000|120|105.98|101.57|207.55|120|265.63|239.91|505.54|120|705.24|656.49|1361.73
8.66666666666667|120|105.74|102.44|208.18|120|264.79|241.47|506.26|120|705.15|657.41|1362.56
8.68333333333333|120|104.57|102.57|207.14|120|263.73|243.37|507.09|120|705.58|657.67|1363.25
8.70000000000000|120|104.73|103.34|208.07|120|264.08|243.87|507.95|120|706.44|658.43|1364.88
8.71666666666667|120|104.73|103.52|208.25|120|263.68|244.46|508.14|120|706.32|658.61|1364.93
8.73333333333333|120|105.30|104.46|209.76|120|263.13|244.98|508.12|120|706.24|657.86|1364.10
8.75000000000000|120|105.48|104.90|210.38|120|262.30|247.41|509.71|120|706.12|657.49|1363.62
8.76666666666667|120|104.31|105.40|209.71|120|262.64|247.33|509.98|120|706.42|660.04|1366.47
8.78333333333333|120|104.68|105.60|210.28|120|261.95|249.63|511.58|120|706.60|659.62|1366.22
8.80000000000000|120|104.68|105.65|210.33|120|261.36|249.03|510.39|120|706.30|660.42|1366.72
