Date Saved,2017/11/11 13:26:11
Title,Sun-Ref_15_5414K

Measuring Mode,Ambient
Digital / Film,Digital
CCT [K],5414
⊿uv,0.0026
Illuminance [lx],68400

Reference CCT [K],6500
LB Index [MK⁻¹],-31
LB Camera Filter,82A, 82
LB Lighting Filter,L203 1/4 CTB
CC Index,0.1M
CC Camera Filter,CC025M
CC Lighting Filter,L279 1/8 MINUS G
CRI Ra,99.6
CRI R1,99.6
CRI R2,99.5
CRI R3,99.5
CRI R4,99.7
CRI R5,99.5
CRI R6,99.3
CRI R7,99.7
CRI R8,99.8
CRI R9,99.8
CRI R10,98.9
CRI R11,99.5
CRI R12,98.2
CRI R13,99.5
CRI R14,99.7
CRI R15,99.6
