Date Saved,2017/11/11 13:08:28
Title,Sun-Ref_08_5271K

Measuring Mode,Ambient
Digital / Film,Digital
CCT [K],5271
⊿uv,0.0031
Illuminance [lx],6840

Reference CCT [K],6500
LB Index [MK⁻¹],-36
LB Camera Filter,82B, 82
LB Lighting Filter,L203 1/4 CTB
CC Index,0.2M
CC Camera Filter,CC025M
CC Lighting Filter,L249 1/4 MINUS G
CRI Ra,99.4
CRI R1,99.5
CRI R2,99.9
CRI R3,99.4
CRI R4,99.4
CRI R5,99.7
CRI R6,99.7
CRI R7,99.2
CRI R8,98.6
CRI R9,96.5
CRI R10,99.8
CRI R11,99.3
CRI R12,99.0
CRI R13,99.6
CRI R14,99.7
CRI R15,99.1
