Date Saved,2017/11/14 05:35:12
Title,TV_03_8803K

Measuring Mode,Ambient
Digital / Film,Digital
CCT [K],8803
⊿uv,0.0006
Illuminance [lx],303

Reference CCT [K],5400
LB Index [MK⁻¹],72
LB Camera Filter,81D, 81B
LB Lighting Filter,L206 1/4 CTO, L223 1/8 CTO
CC Index,0.6G
CC Camera Filter,CC025M
CC Lighting Filter,L249 1/4 MINUS G
CRI Ra,82.9
CRI R1,89.5
CRI R2,82.8
CRI R3,72.7
CRI R4,83.7
CRI R5,87.5
CRI R6,76.5
CRI R7,85.6
CRI R8,85.1
CRI R9,49.7
CRI R10,54.5
CRI R11,83.2
CRI R12,52.8
CRI R13,87.2
CRI R14,84.2
CRI R15,89.2
