Date Saved,2017/11/11 13:08:26
Title,Sun-Ref_06_5277K

Measuring Mode,Ambient
Digital / Film,Digital
CCT [K],5277
⊿uv,0.0031
Illuminance [lx],13300

Reference CCT [K],6500
LB Index [MK⁻¹],-36
LB Camera Filter,82B, 82
LB Lighting Filter,L203 1/4 CTB
CC Index,0.2M
CC Camera Filter,CC025M
CC Lighting Filter,L249 1/4 MINUS G
CRI Ra,99.4
CRI R1,99.5
CRI R2,99.9
CRI R3,99.4
CRI R4,99.4
CRI R5,99.7
CRI R6,99.7
CRI R7,99.3
CRI R8,98.7
CRI R9,96.8
CRI R10,99.7
CRI R11,99.4
CRI R12,99.0
CRI R13,99.7
CRI R14,99.7
CRI R15,99.2
