Date Saved,2017/11/11 13:08:23
Title,Sun-Ref_03_5253K

Measuring Mode,Ambient
Digital / Film,Digital
CCT [K],5253
⊿uv,0.0018
Illuminance [lx],72300

Reference CCT [K],6500
LB Index [MK⁻¹],-37
LB Camera Filter,82B, 82
LB Lighting Filter,L203 1/4 CTB
CC Index,0.1M
CC Camera Filter,CC025M
CC Lighting Filter,L279 1/8 MINUS G
CRI Ra,99.4
CRI R1,99.5
CRI R2,99.3
CRI R3,99.6
CRI R4,99.5
CRI R5,99.3
CRI R6,99.1
CRI R7,99.5
CRI R8,99.7
CRI R9,99.6
CRI R10,98.7
CRI R11,99.3
CRI R12,97.7
CRI R13,99.3
CRI R14,99.8
CRI R15,99.3
