Date Saved,2018/02/10 20:43:29
Title,OCR_08_2883K

Measuring Mode,Ambient
Digital / Film,Digital
CCT [K],2883
⊿uv,-0.0011
Illuminance [lx],276

Reference CCT [K],5400
LB Index [MK⁻¹],-162
LB Camera Filter,80A, 82C
LB Lighting Filter,R3203 3/4 CTB, R3203 3/4 CTB
CC Index,0.1G
CC Camera Filter,CC10G, CC025G
CC Lighting Filter,R3316 1/4 PLUS G
CRI Ra,82.1
CRI R1,80.1
CRI R2,90.7
CRI R3,96.4
CRI R4,77.3
CRI R5,79.3
CRI R6,86.7
CRI R7,84.0
CRI R8,62.7
CRI R9,18.2
CRI R10,77.5
CRI R11,73.3
CRI R12,67.4
CRI R13,82.4
CRI R14,98.5
CRI R15,75.5
