Date Saved,2018/02/10 20:41:08
Title,PLACO_09_2548K

Measuring Mode,Ambient
Digital / Film,Digital
CCT [K],2548
⊿uv,-0.0293
Illuminance [lx],20500

Reference CCT [K],5400
LB Index [MK⁻¹],-207
LB Camera Filter,80A, 82C
LB Lighting Filter,R3202 FULL CTB, R3204 1/2 CTB
CC Index,3.6G
CC Camera Filter,CC50G, CC20G
CC Lighting Filter,R3304 PLUS GREEN, R3316 1/4 PLUS G
CRI Ra,83.1
CRI R1,89.4
CRI R2,94.2
CRI R3,85.2
CRI R4,74.6
CRI R5,90.1
CRI R6,89.1
CRI R7,74.5
CRI R8,67.7
CRI R9,50.9
CRI R10,91.9
CRI R11,70.1
CRI R12,77.2
CRI R13,93.4
CRI R14,93.7
CRI R15,92.6
