Date Saved,2018/02/10 20:43:31
Title,OCR_10_2891K

Measuring Mode,Ambient
Digital / Film,Digital
CCT [K],2891
⊿uv,-0.0016
Illuminance [lx],1040

Reference CCT [K],5400
LB Index [MK⁻¹],-161
LB Camera Filter,80A, 82C
LB Lighting Filter,R3203 3/4 CTB, R3203 3/4 CTB
CC Index,0.1G
CC Camera Filter,CC10G, CC05G
CC Lighting Filter,R3316 1/4 PLUS G
CRI Ra,83.1
CRI R1,81.3
CRI R2,91.4
CRI R3,96.5
CRI R4,78.4
CRI R5,80.5
CRI R6,87.6
CRI R7,84.5
CRI R8,64.3
CRI R9,22.1
CRI R10,78.9
CRI R11,74.7
CRI R12,68.9
CRI R13,83.6
CRI R14,98.5
CRI R15,77.0
