Date Saved,2017/11/11 13:08:30
Title,Sun-Ref_11_5214K

Measuring Mode,Ambient
Digital / Film,Digital
CCT [K],5214
⊿uv,-0.0017
Illuminance [lx],126

Reference CCT [K],6500
LB Index [MK⁻¹],-38
LB Camera Filter,82B, 82
LB Lighting Filter,L218 1/8 CTB, L218 1/8 CTB
CC Index,0.2G
CC Camera Filter,CC025G
CC Lighting Filter,-----
CRI Ra,97.5
CRI R1,96.9
CRI R2,97.7
CRI R3,99.2
CRI R4,96.6
CRI R5,96.7
CRI R6,97.3
CRI R7,98.7
CRI R8,96.9
CRI R9,91.3
CRI R10,96.0
CRI R11,96.3
CRI R12,94.1
CRI R13,96.8
CRI R14,99.4
CRI R15,95.5
