Date Saved,2018/02/05 16:25:58
Title,CHANZON-WARM-WHI_04_3152K

Measuring Mode,Ambient
Digital / Film,Digital
CCT [K],3152
⊿uv,-0.0033
Illuminance [lx],45900

Reference CCT [K],5400
LB Index [MK⁻¹],-132
LB Camera Filter,80C, 80D
LB Lighting Filter,R3204 1/2 CTB, R3204 1/2 CTB
CC Index,0.3G
CC Camera Filter,CC10G, CC025G
CC Lighting Filter,R3317 1/8 PLUS G
CRI Ra,80.5
CRI R1,80.2
CRI R2,94.6
CRI R3,89.7
CRI R4,74.6
CRI R5,80.8
CRI R6,92.1
CRI R7,77.7
CRI R8,54.5
CRI R9,1.9
CRI R10,87.3
CRI R11,72.4
CRI R12,72.8
CRI R13,84.3
CRI R14,95.0
CRI R15,73.4
