Date Saved,2018/02/10 20:41:04
Title,PLACO_04_2632K

Measuring Mode,Ambient
Digital / Film,Digital
CCT [K],2632
⊿uv,-0.0235
Illuminance [lx],28900

Reference CCT [K],5400
LB Index [MK⁻¹],-195
LB Camera Filter,80A, 82C
LB Lighting Filter,R3202 FULL CTB, R3203 3/4 CTB
CC Index,2.9G
CC Camera Filter,CC50G, CC10G
CC Lighting Filter,R3304 PLUS GREEN, R3317 1/8 PLUS G
CRI Ra,78.5
CRI R1,79.0
CRI R2,93.2
CRI R3,90.8
CRI R4,66.4
CRI R5,77.8
CRI R6,88.0
CRI R7,74.6
CRI R8,58.1
CRI R9,23.3
CRI R10,82.5
CRI R11,57.7
CRI R12,80.5
CRI R13,82.6
CRI R14,96.5
CRI R15,81.3
