Date Saved,2017/11/14 05:37:33
Title,GG_02_2627K

Measuring Mode,Ambient
Digital / Film,Digital
CCT [K],2627
⊿uv,0.0029
Illuminance [lx],2230

Reference CCT [K],5400
LB Index [MK⁻¹],-196
LB Camera Filter,80A, 80C
LB Lighting Filter,R3202 FULL CTB, R3203 3/4 CTB
CC Index,0.3M
CC Camera Filter,CC025G
CC Lighting Filter,R3317 1/8 PLUS G
CRI Ra,82.5
CRI R1,98.4
CRI R2,94.9
CRI R3,55.8
CRI R4,90.1
CRI R5,87.2
CRI R6,83.8
CRI R7,87.9
CRI R8,61.9
CRI R9,-8.3
CRI R10,53.7
CRI R11,80.3
CRI R12,47.3
CRI R13,96.6
CRI R14,69.1
CRI R15,89.6
