Date Saved,2017/11/11 13:08:27
Title,Sun-Ref_07_5233K

Measuring Mode,Ambient
Digital / Film,Digital
CCT [K],5233
⊿uv,0.0017
Illuminance [lx],7020

Reference CCT [K],6500
LB Index [MK⁻¹],-37
LB Camera Filter,82B, 82
LB Lighting Filter,L203 1/4 CTB
CC Index,0.1M
CC Camera Filter,CC025M
CC Lighting Filter,L279 1/8 MINUS G
CRI Ra,99.3
CRI R1,99.2
CRI R2,99.2
CRI R3,99.6
CRI R4,99.2
CRI R5,99.0
CRI R6,98.9
CRI R7,99.6
CRI R8,99.7
CRI R9,98.8
CRI R10,98.4
CRI R11,98.9
CRI R12,97.4
CRI R13,99.0
CRI R14,99.8
CRI R15,99.0
