Date Saved,2017/11/11 13:09:19
Title,LED-White_05_3075K

Measuring Mode,Ambient
Digital / Film,Digital
CCT [K],3075
⊿uv,0.0010
Illuminance [lx],9820

Reference CCT [K],6500
LB Index [MK⁻¹],-171
LB Camera Filter,80B, 80C
LB Lighting Filter,L281 3/4 CTB, L202 1/2 CTB
CC Index,0.1M
CC Camera Filter,CC05G, CC025G
CC Lighting Filter,L278 1/8 PLUS G
CRI Ra,84.3
CRI R1,82.7
CRI R2,90.0
CRI R3,95.5
CRI R4,82.4
CRI R5,81.8
CRI R6,86.0
CRI R7,87.7
CRI R8,68.6
CRI R9,26.5
CRI R10,75.8
CRI R11,79.9
CRI R12,65.9
CRI R13,84.1
CRI R14,97.1
CRI R15,78.0
