Date Saved,2017/11/11 13:08:22
Title,Sun-Ref_02_5254K

Measuring Mode,Ambient
Digital / Film,Digital
CCT [K],5254
⊿uv,0.0041
Illuminance [lx],7450

Reference CCT [K],6500
LB Index [MK⁻¹],-37
LB Camera Filter,82B, 82
LB Lighting Filter,L203 1/4 CTB
CC Index,0.4M
CC Camera Filter,CC05M
CC Lighting Filter,L249 1/4 MINUS G
CRI Ra,99.0
CRI R1,99.0
CRI R2,99.7
CRI R3,99.1
CRI R4,98.6
CRI R5,99.1
CRI R6,99.8
CRI R7,99.0
CRI R8,98.0
CRI R9,95.0
CRI R10,99.5
CRI R11,98.7
CRI R12,99.8
CRI R13,99.2
CRI R14,99.4
CRI R15,98.3
