Date Saved,2017/11/11 20:53:33
Title,LED-3000_03_3054K

Measuring Mode,Ambient
Digital / Film,Digital
CCT [K],3054
⊿uv,0.0023
Illuminance [lx],46200

Reference CCT [K],5400
LB Index [MK⁻¹],-142
LB Camera Filter,80B, 82C
LB Lighting Filter,L281 3/4 CTB, L203 1/4 CTB
CC Index,0.3M
CC Camera Filter,CC025G
CC Lighting Filter,-----
CRI Ra,82.1
CRI R1,79.9
CRI R2,89.6
CRI R3,97.1
CRI R4,79.4
CRI R5,79.4
CRI R6,86.5
CRI R7,84.5
CRI R8,60.7
CRI R9,8.9
CRI R10,75.6
CRI R11,77.2
CRI R12,65.6
CRI R13,81.9
CRI R14,98.6
CRI R15,73.0
