Date Saved,2018/02/10 20:43:24
Title,OCR_01_2548K

Measuring Mode,Ambient
Digital / Film,Digital
CCT [K],2548
⊿uv,-0.0039
Illuminance [lx],8.4

Reference CCT [K],5400
LB Index [MK⁻¹],-207
LB Camera Filter,80A, 80C
LB Lighting Filter,R3202 FULL CTB, R3203 3/4 CTB
CC Index,0.7G
CC Camera Filter,CC20G, CC025G
CC Lighting Filter,R3317 1/8 PLUS G, R3317 1/8 PLUS G
CRI Ra,87.4
CRI R1,87.3
CRI R2,95.3
CRI R3,96.3
CRI R4,83.9
CRI R5,86.8
CRI R6,93.8
CRI R7,85.3
CRI R8,70.2
CRI R9,40.1
CRI R10,88.0
CRI R11,82.1
CRI R12,81.4
CRI R13,89.4
CRI R14,99.0
CRI R15,83.3
