Date Saved,2018/02/10 20:43:28
Title,OCR_07_2895K

Measuring Mode,Ambient
Digital / Film,Digital
CCT [K],2895
⊿uv,0.0013
Illuminance [lx],151

Reference CCT [K],5400
LB Index [MK⁻¹],-160
LB Camera Filter,80A, 82C
LB Lighting Filter,R3202 FULL CTB, R3204 1/2 CTB
CC Index,0.1M
CC Camera Filter,CC05G
CC Lighting Filter,R3317 1/8 PLUS G
CRI Ra,81.0
CRI R1,78.5
CRI R2,89.5
CRI R3,96.8
CRI R4,76.7
CRI R5,77.8
CRI R6,85.7
CRI R7,83.6
CRI R8,59.6
CRI R9,9.5
CRI R10,75.4
CRI R11,73.3
CRI R12,65.1
CRI R13,80.8
CRI R14,98.6
CRI R15,72.4
