Date Saved,2017/11/11 13:08:31
Title,Sun-Ref_12_5018K

Measuring Mode,Ambient
Digital / Film,Digital
CCT [K],5018
⊿uv,0.0026
Illuminance [lx],334

Reference CCT [K],6500
LB Index [MK⁻¹],-45
LB Camera Filter,82C
LB Lighting Filter,L203 1/4 CTB, L218 1/8 CTB
CC Index,0.2M
CC Camera Filter,CC05M
CC Lighting Filter,L279 1/8 MINUS G
CRI Ra,99.0
CRI R1,99.0
CRI R2,99.7
CRI R3,99.4
CRI R4,98.9
CRI R5,99.3
CRI R6,99.6
CRI R7,98.8
CRI R8,97.6
CRI R9,94.1
CRI R10,99.5
CRI R11,98.8
CRI R12,99.0
CRI R13,99.2
CRI R14,99.7
CRI R15,98.5
