Date Saved,2018/03/10 20:41:41
Title,Cheap-COB_02_3224K

Measuring Mode,Ambient
Digital / Film,Digital
CCT [K],3224
⊿uv,0.0055
Illuminance [lx],479

Reference CCT [K],3000
LB Index [MK⁻¹],23
LB Camera Filter,-----
LB Lighting Filter,-----
CC Index,0.7M
CC Camera Filter,CC05M, CC025M
CC Lighting Filter,R3314 1/4 MINUS G
CRI Ra,62.0
CRI R1,55.4
CRI R2,74.5
CRI R3,89.8
CRI R4,53.5
CRI R5,53.4
CRI R6,61.0
CRI R7,75.7
CRI R8,32.8
CRI R9,-66.9
CRI R10,40.2
CRI R11,41.0
CRI R12,22.5
CRI R13,58.6
CRI R14,94.2
CRI R15,48.0
