Date Saved,2018/03/08 19:36:06
Title,JG-Cree_06_2763K

Measuring Mode,Ambient
Digital / Film,Digital
CCT [K],2763
⊿uv,0.0009
Illuminance [lx],52900

Reference CCT [K],3000
LB Index [MK⁻¹],-29
LB Camera Filter,82A, 82
LB Lighting Filter,R3208 1/4 CTB
CC Index,0.0
CC Camera Filter,-----
CC Lighting Filter,-----
CRI Ra,81.7
CRI R1,79.5
CRI R2,89.7
CRI R3,97.1
CRI R4,79.8
CRI R5,79.6
CRI R6,87.7
CRI R7,82.6
CRI R8,57.6
CRI R9,5.8
CRI R10,77.1
CRI R11,78.9
CRI R12,72.1
CRI R13,81.7
CRI R14,98.9
CRI R15,71.8
