Date Saved,2018/03/08 19:36:08
Title,JG-Cree_08_2725K

Measuring Mode,Ambient
Digital / Film,Digital
CCT [K],2725
⊿uv,0.0013
Illuminance [lx],59600

Reference CCT [K],3000
LB Index [MK⁻¹],-34
LB Camera Filter,82B, 82
LB Lighting Filter,R3208 1/4 CTB
CC Index,0.1M
CC Camera Filter,-----
CC Lighting Filter,-----
CRI Ra,81.7
CRI R1,79.5
CRI R2,89.6
CRI R3,97.3
CRI R4,79.9
CRI R5,79.5
CRI R6,87.8
CRI R7,82.6
CRI R8,57.4
CRI R9,5.6
CRI R10,77.0
CRI R11,79.2
CRI R12,72.4
CRI R13,81.6
CRI R14,98.9
CRI R15,71.6
