Date Saved,2018/03/08 19:36:03
Title,JG-Cree_01_2739K

Measuring Mode,Ambient
Digital / Film,Digital
CCT [K],2739
⊿uv,0.0007
Illuminance [lx],41100

Reference CCT [K],3000
LB Index [MK⁻¹],-32
LB Camera Filter,82A, 82
LB Lighting Filter,R3208 1/4 CTB
CC Index,0.0
CC Camera Filter,-----
CC Lighting Filter,-----
CRI Ra,82.0
CRI R1,79.9
CRI R2,90.0
CRI R3,97.1
CRI R4,80.1
CRI R5,80.0
CRI R6,88.3
CRI R7,82.6
CRI R8,57.8
CRI R9,6.9
CRI R10,77.8
CRI R11,79.5
CRI R12,73.2
CRI R13,82.1
CRI R14,98.9
CRI R15,72.2
