Date Saved,2018/03/10 20:41:40
Title,Cheap-COB_01_3225K

Measuring Mode,Ambient
Digital / Film,Digital
CCT [K],3225
⊿uv,0.0057
Illuminance [lx],86.5

Reference CCT [K],3000
LB Index [MK⁻¹],23
LB Camera Filter,-----
LB Lighting Filter,-----
CC Index,0.8M
CC Camera Filter,CC05M, CC025M
CC Lighting Filter,R3314 1/4 MINUS G
CRI Ra,62.3
CRI R1,55.7
CRI R2,74.7
CRI R3,90.1
CRI R4,53.7
CRI R5,53.7
CRI R6,61.4
CRI R7,75.9
CRI R8,33.2
CRI R9,-65.8
CRI R10,40.8
CRI R11,41.2
CRI R12,22.8
CRI R13,58.9
CRI R14,94.3
CRI R15,48.2
