Date Saved,2018/03/08 19:36:08
Title,JG-Cree_09_2760K

Measuring Mode,Ambient
Digital / Film,Digital
CCT [K],2760
⊿uv,0.0010
Illuminance [lx],57000

Reference CCT [K],3000
LB Index [MK⁻¹],-29
LB Camera Filter,82A, 82
LB Lighting Filter,R3208 1/4 CTB
CC Index,0.1M
CC Camera Filter,-----
CC Lighting Filter,-----
CRI Ra,81.6
CRI R1,79.4
CRI R2,89.7
CRI R3,97.0
CRI R4,79.6
CRI R5,79.5
CRI R6,87.8
CRI R7,82.5
CRI R8,57.3
CRI R9,5.2
CRI R10,77.1
CRI R11,78.8
CRI R12,72.2
CRI R13,81.6
CRI R14,98.9
CRI R15,71.6
