Date Saved,2018/03/10 20:41:41
Title,Cheap-COB_03_3217K

Measuring Mode,Ambient
Digital / Film,Digital
CCT [K],3217
⊿uv,0.0050
Illuminance [lx],1660

Reference CCT [K],3000
LB Index [MK⁻¹],22
LB Camera Filter,-----
LB Lighting Filter,-----
CC Index,0.7M
CC Camera Filter,CC05M, CC025M
CC Lighting Filter,R3314 1/4 MINUS G
CRI Ra,61.9
CRI R1,55.3
CRI R2,74.3
CRI R3,89.5
CRI R4,53.5
CRI R5,53.3
CRI R6,60.7
CRI R7,75.5
CRI R8,32.7
CRI R9,-67.0
CRI R10,39.8
CRI R11,41.0
CRI R12,22.6
CRI R13,58.5
CRI R14,94.0
CRI R15,48.0
