Date Saved,2018/03/08 19:36:10
Title,JG-Cree_11_2757K

Measuring Mode,Ambient
Digital / Film,Digital
CCT [K],2757
⊿uv,0.0009
Illuminance [lx],55000

Reference CCT [K],3000
LB Index [MK⁻¹],-29
LB Camera Filter,82A, 82
LB Lighting Filter,R3208 1/4 CTB
CC Index,0.0
CC Camera Filter,-----
CC Lighting Filter,-----
CRI Ra,81.7
CRI R1,79.5
CRI R2,89.8
CRI R3,97.0
CRI R4,79.7
CRI R5,79.6
CRI R6,88.0
CRI R7,82.5
CRI R8,57.3
CRI R9,5.5
CRI R10,77.4
CRI R11,78.9
CRI R12,72.5
CRI R13,81.7
CRI R14,98.9
CRI R15,71.7
