Date Saved,2018/03/08 19:36:05
Title,JG-Cree_04_2763K

Measuring Mode,Ambient
Digital / Film,Digital
CCT [K],2763
⊿uv,0.0014
Illuminance [lx],59400

Reference CCT [K],3000
LB Index [MK⁻¹],-29
LB Camera Filter,82A, 82
LB Lighting Filter,R3208 1/4 CTB
CC Index,0.1M
CC Camera Filter,-----
CC Lighting Filter,-----
CRI Ra,81.5
CRI R1,79.1
CRI R2,89.3
CRI R3,97.3
CRI R4,79.6
CRI R5,79.2
CRI R6,87.3
CRI R7,82.7
CRI R8,57.3
CRI R9,4.7
CRI R10,76.3
CRI R11,78.8
CRI R12,71.5
CRI R13,81.3
CRI R14,98.9
CRI R15,71.3
