Date Saved,2018/03/08 19:36:03
Title,JG-Cree_02_2741K

Measuring Mode,Ambient
Digital / Film,Digital
CCT [K],2741
⊿uv,0.0012
Illuminance [lx],49900

Reference CCT [K],3000
LB Index [MK⁻¹],-32
LB Camera Filter,82B, 82
LB Lighting Filter,R3208 1/4 CTB
CC Index,0.1M
CC Camera Filter,-----
CC Lighting Filter,-----
CRI Ra,81.7
CRI R1,79.5
CRI R2,89.5
CRI R3,97.3
CRI R4,79.9
CRI R5,79.5
CRI R6,87.6
CRI R7,82.7
CRI R8,57.6
CRI R9,5.8
CRI R10,76.7
CRI R11,79.2
CRI R12,72.0
CRI R13,81.6
CRI R14,98.9
CRI R15,71.7
