Date Saved,2018/03/10 20:39:12
Title,CHEAP-CHINA-CREE_02_2972K

Measuring Mode,Ambient
Digital / Film,Digital
CCT [K],2972
⊿uv,-0.0037
Illuminance [lx],11500

Reference CCT [K],5400
LB Index [MK⁻¹],-151
LB Camera Filter,80A, 82A
LB Lighting Filter,R3202 FULL CTB, R3206 1/3 CTB
CC Index,0.4G
CC Camera Filter,CC10G, CC025G
CC Lighting Filter,R3317 1/8 PLUS G, R3317 1/8 PLUS G
CRI Ra,82.3
CRI R1,83.9
CRI R2,97.7
CRI R3,87.1
CRI R4,77.9
CRI R5,84.9
CRI R6,94.3
CRI R7,76.9
CRI R8,56.0
CRI R9,9.6
CRI R10,94.9
CRI R11,77.9
CRI R12,76.2
CRI R13,88.2
CRI R14,93.5
CRI R15,76.3
