Date Saved,2018/03/08 19:36:07
Title,JG-Cree_07_2747K

Measuring Mode,Ambient
Digital / Film,Digital
CCT [K],2747
⊿uv,0.0013
Illuminance [lx],61500

Reference CCT [K],3000
LB Index [MK⁻¹],-31
LB Camera Filter,82B, 82
LB Lighting Filter,R3208 1/4 CTB
CC Index,0.1M
CC Camera Filter,-----
CC Lighting Filter,-----
CRI Ra,81.6
CRI R1,79.3
CRI R2,89.5
CRI R3,97.2
CRI R4,79.8
CRI R5,79.4
CRI R6,87.6
CRI R7,82.7
CRI R8,57.4
CRI R9,5.2
CRI R10,76.8
CRI R11,79.0
CRI R12,72.0
CRI R13,81.5
CRI R14,98.9
CRI R15,71.5
